id,url,name,review_rating
367,https://place.map.kakao.com/27277034,엘가커피,3.3
368,https://place.map.kakao.com/455611650,밥밥디라라 수원성균관대점,5.0
369,https://place.map.kakao.com/1242689502,국대국,5.0
370,https://place.map.kakao.com/226716661,버거스올마이티 수원성균관대점,5.0
371,https://place.map.kakao.com/22134771,배불뚝고기파티 율전동본점,5.0
372,https://place.map.kakao.com/464034062,본투비,5.0
373,https://place.map.kakao.com/1990436372,카페봄봄 수원 성균관대점,4.5
374,https://place.map.kakao.com/1335628239,오아저씨철판,4.7
375,https://place.map.kakao.com/9089735,새마을떡방앗간,0.0
376,https://place.map.kakao.com/1063493807,피자나라치킨공주 수원천천점,5.0
377,https://place.map.kakao.com/1826932479,인쌩맥주 성균관대점,3.3
378,https://place.map.kakao.com/1445473104,리코베이커리,3.4
379,https://place.map.kakao.com/18901771,BBQ 수원천천점,2.6
380,https://place.map.kakao.com/1156465218,오서산콩국수 수원점,5.0
381,https://place.map.kakao.com/1231799195,카페다움,4.9
382,https://place.map.kakao.com/942742067,일품마라탕 성대점,4.5
383,https://place.map.kakao.com/363053524,우리집밥,4.7
384,https://place.map.kakao.com/837917693,타코야끼전문점쪼코야끼,3.9
385,https://place.map.kakao.com/26933551,킹고하우스,4.6
386,https://place.map.kakao.com/1991331080,연해물찜칼국수,5.0
387,https://place.map.kakao.com/1440558147,백억커피 서수원점,2.0
388,https://place.map.kakao.com/1672182177,모앤더비,5.0
389,https://place.map.kakao.com/764671951,만취,1.0
390,https://place.map.kakao.com/23492395,이가네삼대째손두부 본점,4.0
391,https://place.map.kakao.com/2118617332,스타디움 펍,0.0
392,https://place.map.kakao.com/747079313,이까야,3.6
393,https://place.map.kakao.com/22045992,족도사족발,4.8
394,https://place.map.kakao.com/719942588,앙포네,5.0
395,https://place.map.kakao.com/1870479134,홍대장소고기집 천천직영점,3.7
396,https://place.map.kakao.com/2108018131,또래오래 성대율전점,3.0
397,https://place.map.kakao.com/1066791199,따숲닭 본점,5.0
398,https://place.map.kakao.com/630976179,르뱅베이커리,5.0
399,https://place.map.kakao.com/471183363,고씨네카레 수원성대점,
400,https://place.map.kakao.com/941129928,메가후르츠 수원성균관대점,4.0
401,https://place.map.kakao.com/744702475,쉬즈베이글 성대점,4.4
402,https://place.map.kakao.com/1524937882,삼봉집,5.0
403,https://place.map.kakao.com/1394396204,희망김밥,5.0
404,https://place.map.kakao.com/16968053,찌개와조림,5.0
405,https://place.map.kakao.com/191853147,플러스82 성균관대점,5.0
406,https://place.map.kakao.com/612881213,더에이치바 율전동,5.0
407,https://place.map.kakao.com/1893975158,플레이바,3.0
408,https://place.map.kakao.com/27154943,남해식당,4.6
409,https://place.map.kakao.com/1389228859,육수당 수원성균관대점,3.0
410,https://place.map.kakao.com/597337755,인피펍 성대점,4.3
411,https://place.map.kakao.com/282024497,오디디,4.0
412,https://place.map.kakao.com/1944974301,배떡 성균관대점,5.0
413,https://place.map.kakao.com/24160693,산들애 버섯이야기,0.0
